"id","lp_name","root","octave","root_fret","min_fret","bass_string","notes","frets","semitones","fretboard","open"
"11","b_:11","b_",3,8,8,4,"b_e_'a_'d''","xx889(10)","NA, NA, 18, 23, 28, 34","x;x;8;8;9;10;",FALSE
"M","b_:5","b_",3,13,10,5,"b_d'f'b_'d''","x(13)(12)(10)(11)(10)","NA, 18, 22, 25, 30, 34","x;13;12;10;11;10;",FALSE
"m","b_:m","b_",3,13,10,5,"b_d_'f'b_'","x(13)(11)(10)(11)x","NA, 18, 21, 25, 30, NA","x;13;11;10;11;x;",FALSE
"7","b_:7","b_",3,13,11,5,"b_d'a_'b_'","x(13)(12)(13)(11)x","NA, 18, 22, 28, 30, NA","x;13;12;13;11;x;",FALSE
"7","b_:7","b_",3,13,11,5,"b_d'a_'b_'f''","x(13)(12)(13)(11)(13)","NA, 18, 22, 28, 30, 37","x;13;12;13;11;13;",FALSE
"M7","b_:maj7","b_",3,13,10,5,"b_d'f'a'd''","x(13)(12)(10)(10)(10)","NA, 18, 22, 25, 29, 34","x;13;12;10;10;10;",FALSE
"m7","b_:m7","b_",3,13,11,5,"b_d_'a_'b_'","x(13)(11)(13)(11)x","NA, 18, 21, 28, 30, NA","x;13;11;13;11;x;",FALSE
"m7","b_:m7","b_",3,13,11,5,"b_d_'a_'d_''","x(13)(11)(13)(14)x","NA, 18, 21, 28, 33, NA","x;13;11;13;14;x;",FALSE
"aug","b_:aug","b_",3,13,11,5,"b_d'g_'b_'","x(13)(12)(11)(11)x","NA, 18, 22, 26, 30, NA","x;13;12;11;11;x;",FALSE
"dim7","b_:dim7","b_",3,13,12,5,"b_e'g'd_''","x(13)(14)(12)(14)x","NA, 18, 24, 27, 33, NA","x;13;14;12;14;x;",FALSE
"dim7","b_:dim7","b_",3,13,12,5,"b_g'd_''e''","x(13)x(12)(14)(12)","NA, 18, NA, 27, 33, 36","x;13;x;12;14;12;",FALSE
"7_5","b_:7_5","b_",3,13,12,5,"b_a_'d''e''","x(13)x(13)(15)(12)","NA, 18, NA, 28, 34, 36","x;13;x;13;15;12;",FALSE
"m7_5","b_:m7_5","b_",3,13,12,5,"b_a_'d_''e''","x(13)x(13)(14)(12)","NA, 18, NA, 28, 33, 36","x;13;x;13;14;12;",FALSE
"9","b_:9","b_",3,13,12,5,"b_d'a_'c''f''","x(13)(12)(13)(13)(13)","NA, 18, 22, 28, 32, 37","x;13;12;13;13;13;",FALSE
"M9","b_:maj9","b_",3,13,10,5,"b_c'f'a'd''","x(13)(10)(10)(10)(10)","NA, 18, 20, 25, 29, 34","x;13;10;10;10;10;",FALSE
"M9","b_:maj9","b_",3,13,12,5,"b_d'a'c''","x(13)(12)(14)(13)x","NA, 18, 22, 29, 32, NA","x;13;12;14;13;x;",FALSE
"m9","b_:m9","b_",3,13,11,5,"b_d_'a_'c''f''","x(13)(11)(13)(13)(13)","NA, 18, 21, 28, 32, 37","x;13;11;13;13;13;",FALSE
"add9","b_:5.9","b_",3,13,10,5,"b_d'f'c''","x(13)(12)(10)(13)x","NA, 18, 22, 25, 32, NA","x;13;12;10;13;x;",FALSE
"6","b_:6","b_",3,13,12,5,"b_f'g'd''","x(13)(15)(12)(15)x","NA, 18, 25, 27, 34, NA","x;13;15;12;15;x;",FALSE
"m6","b_:m6","b_",3,13,12,5,"b_f'g'd_''","x(13)(15)(12)(14)x","NA, 18, 25, 27, 33, NA","x;13;15;12;14;x;",FALSE
"6add9","b_:6.9","b_",3,13,10,5,"b_c'g'b_'d''","x(13)(10)(12)(11)(10)","NA, 18, 20, 27, 30, 34","x;13;10;12;11;10;",FALSE
"6add9","b_:6.9","b_",3,13,12,5,"b_d'g'c''f''","x(13)(12)(12)(13)(13)","NA, 18, 22, 27, 32, 37","x;13;12;12;13;13;",FALSE
"m6add9","b_:m6.9","b_",3,13,11,5,"b_d_'g'c''","x(13)(11)(12)(13)x","NA, 18, 21, 27, 32, NA","x;13;11;12;13;x;",FALSE
"7#9","b_:7.9+","b_",3,13,12,5,"b_d'a_'d_''","x(13)(12)(13)(14)x","NA, 18, 22, 28, 33, NA","x;13;12;13;14;x;",FALSE
"7#9_5","b_:7.9+_5","b_",3,13,12,5,"b_d'a_'d_''e''","x(13)(12)(13)(14)(12)","NA, 18, 22, 28, 33, 36","x;13;12;13;14;12;",FALSE
"7#9_13","b_:7.9+_13","b_",3,13,12,5,"b_d'a_'d_''g_''","x(13)(12)(13)(14)(14)","NA, 18, 22, 28, 33, 38","x;13;12;13;14;14;",FALSE
"9#11","b_:9.11+","b_",3,13,12,5,"b_d'a_'c''e''","x(13)(12)(13)(13)(12)","NA, 18, 22, 28, 32, 36","x;13;12;13;13;12;",FALSE
"11","b_:11","b_",3,13,11,5,"b_a_'c''e_''","x(13)x(13)(13)(11)","NA, 18, NA, 28, 32, 35","x;13;x;13;13;11;",FALSE
"11","b_:11","b_",3,13,11,5,"b_a_'d''e_''","x(13)x(13)(15)(11)","NA, 18, NA, 28, 34, 35","x;13;x;13;15;11;",FALSE
"M11","b_:maj11","b_",3,13,11,5,"b_a'c''e_''","x(13)x(14)(13)(11)","NA, 18, NA, 29, 32, 35","x;13;x;14;13;11;",FALSE
"m11","b_:m11","b_",3,13,11,5,"b_a_'d_''e_''","x(13)x(13)(14)(11)","NA, 18, NA, 28, 33, 35","x;13;x;13;14;11;",FALSE
"13","b_:13","b_",3,13,12,5,"b_d'a_'c''g''","x(13)(12)(13)(13)(15)","NA, 18, 22, 28, 32, 39","x;13;12;13;13;15;",FALSE
"M13","b_:maj13","b_",3,13,10,5,"b_d'g'a'","x(13)(12)(12)(10)x","NA, 18, 22, 27, 29, NA","x;13;12;12;10;x;",FALSE
"M","c:5","c",3,3,3,5,"cgc'e'g'","x35553","NA, 8, 15, 20, 24, 27","x;3;5;5;5;3;",FALSE
"M","c:5","c",3,3,0,5,"cegc'e'","x32o1o","NA, 8, 12, 15, 20, 24","x;3;2;o;1;o;",TRUE
"m","c:m","c",3,3,3,5,"cgc'd#'g'","x35543","NA, 8, 15, 20, 23, 27","x;3;5;5;4;3;",FALSE
"m","c:m","c",3,3,3,5,"cgc'e_'g'","x35543","NA, 8, 15, 20, 23, 27","x;3;5;5;4;3;",FALSE
"m","c:m","c",3,3,0,5,"cd#gc'","x31o1x","NA, 8, 11, 15, 20, NA","x;3;1;o;1;x;",TRUE
"m","c:m","c",3,3,0,5,"ce_gc'","x31o1x","NA, 8, 11, 15, 20, NA","x;3;1;o;1;x;",TRUE
"7","c:7","c",3,3,1,5,"cea#c'","x3231x","NA, 8, 12, 18, 20, NA","x;3;2;3;1;x;",FALSE
"7","c:7","c",3,3,3,5,"cga#e'g'","x35353","NA, 8, 15, 18, 24, 27","x;3;5;3;5;3;",FALSE
"7","c:7","c",3,3,1,5,"ceb_c'","x3231x","NA, 8, 12, 18, 20, NA","x;3;2;3;1;x;",FALSE
"7","c:7","c",3,3,3,5,"cgb_e'g'","x35353","NA, 8, 15, 18, 24, 27","x;3;5;3;5;3;",FALSE
"7","c:7","c",3,3,1,5,"cea#c'g'","x32313","NA, 8, 12, 18, 20, 27","x;3;2;3;1;3;",FALSE
"7","c:7","c",3,3,1,5,"ceb_c'g'","x32313","NA, 8, 12, 18, 20, 27","x;3;2;3;1;3;",FALSE
"M7","c:maj7","c",3,3,0,5,"cegbe'","x32ooo","NA, 8, 12, 15, 19, 24","x;3;2;o;o;o;",TRUE
"M7","c:maj7","c",3,3,3,5,"cgbe'g'","x35453","NA, 8, 15, 19, 24, 27","x;3;5;4;5;3;",FALSE
"m7","c:m7","c",3,3,1,5,"cd#a#c'","x3131x","NA, 8, 11, 18, 20, NA","x;3;1;3;1;x;",FALSE
"m7","c:m7","c",3,3,3,5,"cga#d#'g'","x35343","NA, 8, 15, 18, 23, 27","x;3;5;3;4;3;",FALSE
"m7","c:m7","c",3,3,1,5,"ce_b_c'","x3131x","NA, 8, 11, 18, 20, NA","x;3;1;3;1;x;",FALSE
"m7","c:m7","c",3,3,3,5,"cgb_e_'g'","x35343","NA, 8, 15, 18, 23, 27","x;3;5;3;4;3;",FALSE
"m7","c:m7","c",3,3,1,5,"cd#a#d#'","x3134x","NA, 8, 11, 18, 23, NA","x;3;1;3;4;x;",FALSE
"m7","c:m7","c",3,3,1,5,"ce_b_e_'","x3134x","NA, 8, 11, 18, 23, NA","x;3;1;3;4;x;",FALSE
"sus2","c:sus2","c",3,3,3,5,"cgc'd'g'","x35533","NA, 8, 15, 20, 22, 27","x;3;5;5;3;3;",FALSE
"sus4","c:sus4","c",3,3,3,5,"cgc'f'g'","x35563","NA, 8, 15, 20, 25, 27","x;3;5;5;6;3;",FALSE
"sus4","c:sus4","c",3,3,3,5,"cgc'f'","x3556x","NA, 8, 15, 20, 25, NA","x;3;5;5;6;x;",FALSE
"aug","c:aug","c",3,3,1,5,"ceg#c'","x3211x","NA, 8, 12, 16, 20, NA","x;3;2;1;1;x;",FALSE
"aug","c:aug","c",3,3,1,5,"cea_c'","x3211x","NA, 8, 12, 16, 20, NA","x;3;2;1;1;x;",FALSE
"dim","c:dim","c",3,3,3,5,"cf#c'd#'","x3454x","NA, 8, 14, 20, 23, NA","x;3;4;5;4;x;",FALSE
"dim","c:dim","c",3,3,3,5,"cg_c'e_'","x3454x","NA, 8, 14, 20, 23, NA","x;3;4;5;4;x;",FALSE
"dim7","c:dim7","c",3,3,2,5,"cf#ad#'","x3424x","NA, 8, 14, 17, 23, NA","x;3;4;2;4;x;",FALSE
"dim7","c:dim7","c",3,3,2,5,"cad#'f#'","x3x242","NA, 8, NA, 17, 23, 26","x;3;x;2;4;2;",FALSE
"dim7","c:dim7","c",3,3,2,5,"cg_ae_'","x3424x","NA, 8, 14, 17, 23, NA","x;3;4;2;4;x;",FALSE
"dim7","c:dim7","c",3,3,2,5,"cae_'g_'","x3x242","NA, 8, NA, 17, 23, 26","x;3;x;2;4;2;",FALSE
"7_5","c:7_5","c",3,3,2,5,"ca#e'f#'","x3x352","NA, 8, NA, 18, 24, 26","x;3;x;3;5;2;",FALSE
"7_5","c:7_5","c",3,3,3,5,"cf#a#e'","x3435x","NA, 8, 14, 18, 24, NA","x;3;4;3;5;x;",FALSE
"7_5","c:7_5","c",3,3,2,5,"cb_e'g_'","x3x352","NA, 8, NA, 18, 24, 26","x;3;x;3;5;2;",FALSE
"7_5","c:7_5","c",3,3,3,5,"cg_b_e'","x3435x","NA, 8, 14, 18, 24, NA","x;3;4;3;5;x;",FALSE
"7#5","c:7.5+","c",3,3,3,5,"cg#a#e'","x3635x","NA, 8, 16, 18, 24, NA","x;3;6;3;5;x;",FALSE
"7#5","c:7.5+","c",3,3,3,5,"ca_b_e'","x3635x","NA, 8, 16, 18, 24, NA","x;3;6;3;5;x;",FALSE
"M7_5","c:maj7_5","c",3,3,3,5,"cf#be'","x3445x","NA, 8, 14, 19, 24, NA","x;3;4;4;5;x;",FALSE
"M7_5","c:maj7_5","c",3,3,3,5,"cg_be'","x3445x","NA, 8, 14, 19, 24, NA","x;3;4;4;5;x;",FALSE
"M7#5","c:maj7.5+","c",3,3,3,5,"cg#be'","x3645x","NA, 8, 16, 19, 24, NA","x;3;6;4;5;x;",FALSE
"M7#5","c:maj7.5+","c",3,3,3,5,"ca_be'","x3645x","NA, 8, 16, 19, 24, NA","x;3;6;4;5;x;",FALSE
"m7_5","c:m7_5","c",3,3,2,5,"ca#d#'f#'","x3x342","NA, 8, NA, 18, 23, 26","x;3;x;3;4;2;",FALSE
"m7_5","c:m7_5","c",3,3,3,5,"cf#a#d#'","x3434x","NA, 8, 14, 18, 23, NA","x;3;4;3;4;x;",FALSE
"m7_5","c:m7_5","c",3,3,2,5,"cb_e_'g_'","x3x342","NA, 8, NA, 18, 23, 26","x;3;x;3;4;2;",FALSE
"m7_5","c:m7_5","c",3,3,3,5,"cg_b_e_'","x3434x","NA, 8, 14, 18, 23, NA","x;3;4;3;4;x;",FALSE
"m7#5","c:m7.5+","c",3,3,3,5,"cg#a#d#'","x3634x","NA, 8, 16, 18, 23, NA","x;3;6;3;4;x;",FALSE
"m7#5","c:m7.5+","c",3,3,3,5,"ca_b_e_'","x3634x","NA, 8, 16, 18, 23, NA","x;3;6;3;4;x;",FALSE
"9","c:9","c",3,3,2,5,"cea#d'g'","x32333","NA, 8, 12, 18, 22, 27","x;3;2;3;3;3;",FALSE
"9","c:9","c",3,3,2,5,"ceb_d'g'","x32333","NA, 8, 12, 18, 22, 27","x;3;2;3;3;3;",FALSE
"M9","c:maj9","c",3,3,0,5,"cdgbe'","x3oooo","NA, 8, 10, 15, 19, 24","x;3;o;o;o;o;",TRUE
"M9","c:maj9","c",3,3,2,5,"cebd'","x3243x","NA, 8, 12, 19, 22, NA","x;3;2;4;3;x;",FALSE
"m9","c:m9","c",3,3,1,5,"cd#a#d'g'","x31333","NA, 8, 11, 18, 22, 27","x;3;1;3;3;3;",FALSE
"m9","c:m9","c",3,3,1,5,"ce_b_d'g'","x31333","NA, 8, 11, 18, 22, 27","x;3;1;3;3;3;",FALSE
"add9","c:5.9","c",3,3,0,5,"cegd'","x32o3x","NA, 8, 12, 15, 22, NA","x;3;2;o;3;x;",TRUE
"add9","c:5.9","c",3,3,3,5,"cgd'e'","x3575x","NA, 8, 15, 22, 24, NA","x;3;5;7;5;x;",FALSE
"9sus4","c:9sus4","c",3,3,3,5,"cfa#d'g'","x33333","NA, 8, 13, 18, 22, 27","x;3;3;3;3;3;",FALSE
"9sus4","c:9sus4","c",3,3,3,5,"cfb_d'g'","x33333","NA, 8, 13, 18, 22, 27","x;3;3;3;3;3;",FALSE
"6","c:6","c",3,3,2,5,"cgae'","x3525x","NA, 8, 15, 17, 24, NA","x;3;5;2;5;x;",FALSE
"m6","c:m6","c",3,3,2,5,"cgad#'","x3524x","NA, 8, 15, 17, 23, NA","x;3;5;2;4;x;",FALSE
"m6","c:m6","c",3,3,2,5,"cgae_'","x3524x","NA, 8, 15, 17, 23, NA","x;3;5;2;4;x;",FALSE
"6add9","c:6.9","c",3,3,0,5,"cdac'e'","x3o21o","NA, 8, 10, 17, 20, 24","x;3;o;2;1;o;",TRUE
"6add9","c:6.9","c",3,3,2,5,"cead'g'","x32233","NA, 8, 12, 17, 22, 27","x;3;2;2;3;3;",FALSE
"m6add9","c:m6.9","c",3,3,1,5,"cd#ad'","x3123x","NA, 8, 11, 17, 22, NA","x;3;1;2;3;x;",FALSE
"m6add9","c:m6.9","c",3,3,1,5,"ce_ad'","x3123x","NA, 8, 11, 17, 22, NA","x;3;1;2;3;x;",FALSE
"add2","c:5.2","c",3,3,3,5,"cgd'e'g'","x35753","NA, 8, 15, 22, 24, 27","x;3;5;7;5;3;",FALSE
"madd2","c:m5.2","c",3,3,3,5,"cgd'd'g'","x35733","NA, 8, 15, 22, 22, 27","x;3;5;7;3;3;",FALSE
"madd4","c:m5.4","c",3,3,3,5,"cfc'd#'g'","x33543","NA, 8, 13, 20, 23, 27","x;3;3;5;4;3;",FALSE
"madd4","c:m5.4","c",3,3,3,5,"cfc'e_'g'","x33543","NA, 8, 13, 20, 23, 27","x;3;3;5;4;3;",FALSE
"mM7","c:m7+","c",3,3,3,5,"cgbd#'","x3544x","NA, 8, 15, 19, 23, NA","x;3;5;4;4;x;",FALSE
"mM7","c:m7+","c",3,3,3,5,"cgbe_'","x3544x","NA, 8, 15, 19, 23, NA","x;3;5;4;4;x;",FALSE
"7sus2","c:7sus2","c",3,3,3,5,"cga#d'g'","x35333","NA, 8, 15, 18, 22, 27","x;3;5;3;3;3;",FALSE
"7sus2","c:7sus2","c",3,3,3,5,"cgb_d'g'","x35333","NA, 8, 15, 18, 22, 27","x;3;5;3;3;3;",FALSE
"7sus4","c:7sus4","c",3,3,3,5,"cga#f'g'","x35363","NA, 8, 15, 18, 25, 27","x;3;5;3;6;3;",FALSE
"7sus4","c:7sus4","c",3,3,3,5,"cgb_f'g'","x35363","NA, 8, 15, 18, 25, 27","x;3;5;3;6;3;",FALSE
"7#9","c:7.9+","c",3,3,2,5,"cea#d#'","x3234x","NA, 8, 12, 18, 23, NA","x;3;2;3;4;x;",FALSE
"7#9","c:7.9+","c",3,3,2,5,"ceb_e_'","x3234x","NA, 8, 12, 18, 23, NA","x;3;2;3;4;x;",FALSE
"7#9_5","c:7.9+_5","c",3,3,2,5,"cea#d#'f#'","x32342","NA, 8, 12, 18, 23, 26","x;3;2;3;4;2;",FALSE
"7#9_5","c:7.9+_5","c",3,3,2,5,"ceb_e_'g_'","x32342","NA, 8, 12, 18, 23, 26","x;3;2;3;4;2;",FALSE
"7#9_13","c:7.9+_13","c",3,3,2,5,"cea#d#'g#'","x32344","NA, 8, 12, 18, 23, 28","x;3;2;3;4;4;",FALSE
"7#9_13","c:7.9+_13","c",3,3,2,5,"ceb_e_'a_'","x32344","NA, 8, 12, 18, 23, 28","x;3;2;3;4;4;",FALSE
"7#11","c:7.11+","c",3,3,3,5,"cf#a#e'g'","x34353","NA, 8, 14, 18, 24, 27","x;3;4;3;5;3;",FALSE
"7#11","c:7.11+","c",3,3,3,5,"cg_b_e'g'","x34353","NA, 8, 14, 18, 24, 27","x;3;4;3;5;3;",FALSE
"7_13","c:7_13","c",3,3,3,5,"cg#a#e'g'","x36353","NA, 8, 16, 18, 24, 27","x;3;6;3;5;3;",FALSE
"7_13","c:7_13","c",3,3,3,5,"ca_b_e'g'","x36353","NA, 8, 16, 18, 24, 27","x;3;6;3;5;3;",FALSE
"M711","c:maj711","c",3,3,3,5,"cfbe'g'","x33453","NA, 8, 13, 19, 24, 27","x;3;3;4;5;3;",FALSE
"M7#11","c:maj7.11+","c",3,3,3,5,"cf#be'g'","x34453","NA, 8, 14, 19, 24, 27","x;3;4;4;5;3;",FALSE
"M7#11","c:maj7.11+","c",3,3,3,5,"cg_be'g'","x34453","NA, 8, 14, 19, 24, 27","x;3;4;4;5;3;",FALSE
"M713","c:maj713","c",3,3,3,5,"cabe'g'","x37453","NA, 8, 17, 19, 24, 27","x;3;7;4;5;3;",FALSE
"9#11","c:9.11+","c",3,3,2,5,"cea#d'f#'","x32332","NA, 8, 12, 18, 22, 26","x;3;2;3;3;2;",FALSE
"9#11","c:9.11+","c",3,3,2,5,"ceb_d'g_'","x32332","NA, 8, 12, 18, 22, 26","x;3;2;3;3;2;",FALSE
"11","c:11","c",3,3,1,5,"ca#d'f'","x3x331","NA, 8, NA, 18, 22, 25","x;3;x;3;3;1;",FALSE
"11","c:11","c",3,3,3,5,"cfa#d'g'","x33333","NA, 8, 13, 18, 22, 27","x;3;3;3;3;3;",FALSE
"11","c:11","c",3,3,1,5,"cb_d'f'","x3x331","NA, 8, NA, 18, 22, 25","x;3;x;3;3;1;",FALSE
"11","c:11","c",3,3,3,5,"cfb_d'g'","x33333","NA, 8, 13, 18, 22, 27","x;3;3;3;3;3;",FALSE
"11","c:11","c",3,3,1,5,"ca#e'f'","x3x351","NA, 8, NA, 18, 24, 25","x;3;x;3;5;1;",FALSE
"11","c:11","c",3,3,3,5,"cfa#e'g'","x33353","NA, 8, 13, 18, 24, 27","x;3;3;3;5;3;",FALSE
"11","c:11","c",3,3,3,5,"cga#f#'g'","x35373","NA, 8, 15, 18, 26, 27","x;3;5;3;7;3;",FALSE
"11","c:11","c",3,3,1,5,"cb_e'f'","x3x351","NA, 8, NA, 18, 24, 25","x;3;x;3;5;1;",FALSE
"11","c:11","c",3,3,3,5,"cfb_e'g'","x33353","NA, 8, 13, 18, 24, 27","x;3;3;3;5;3;",FALSE
"11","c:11","c",3,3,3,5,"cgb_g_'g'","x35373","NA, 8, 15, 18, 26, 27","x;3;5;3;7;3;",FALSE
"M11","c:maj11","c",3,3,1,5,"cbd'f'","x3x431","NA, 8, NA, 19, 22, 25","x;3;x;4;3;1;",FALSE
"m11","c:m11","c",3,3,1,5,"ca#d#'f'","x3x341","NA, 8, NA, 18, 23, 25","x;3;x;3;4;1;",FALSE
"m11","c:m11","c",3,3,3,5,"cfa#d#'g'","x33343","NA, 8, 13, 18, 23, 27","x;3;3;3;4;3;",FALSE
"m11","c:m11","c",3,3,1,5,"cb_e_'f'","x3x341","NA, 8, NA, 18, 23, 25","x;3;x;3;4;1;",FALSE
"m11","c:m11","c",3,3,3,5,"cfb_e_'g'","x33343","NA, 8, 13, 18, 23, 27","x;3;3;3;4;3;",FALSE
"13","c:13","c",3,3,2,5,"cea#d'a'","x32335","NA, 8, 12, 18, 22, 29","x;3;2;3;3;5;",FALSE
"13","c:13","c",3,3,2,5,"ceb_d'a'","x32335","NA, 8, 12, 18, 22, 29","x;3;2;3;3;5;",FALSE
"M13","c:maj13","c",3,3,0,5,"ceab","x322ox","NA, 8, 12, 17, 19, NA","x;3;2;2;o;x;",TRUE
"M13","c:maj13","c",3,3,3,5,"cbe'a'","x3x455","NA, 8, NA, 19, 24, 29","x;3;x;4;5;5;",FALSE
"m13","c:m13","c",3,3,3,5,"cga#d#'a'","x35345","NA, 8, 15, 18, 23, 29","x;3;5;3;4;5;",FALSE
"m13","c:m13","c",3,3,3,5,"cgb_e_'a'","x35345","NA, 8, 15, 18, 23, 29","x;3;5;3;4;5;",FALSE
"M","c:5","c",3,8,8,6,"cgc'e'g'c''","8(10)(10)988","8, 15, 20, 24, 27, 32","8;10;10;9;8;8;",FALSE
"M","c:5","c",3,8,5,6,"cegc'e'c''","875558","8, 12, 15, 20, 24, 32","8;7;5;5;5;8;",FALSE
"m","c:m","c",3,8,8,6,"cgc'd#'g'c''","8(10)(10)888","8, 15, 20, 23, 27, 32","8;10;10;8;8;8;",FALSE
"m","c:m","c",3,8,8,6,"cgc'e_'g'c''","8(10)(10)888","8, 15, 20, 23, 27, 32","8;10;10;8;8;8;",FALSE
"m","c:m","c",3,8,5,6,"cd#gc'","8655xx","8, 11, 15, 20, NA, NA","8;6;5;5;x;x;",FALSE
"m","c:m","c",3,8,5,6,"ce_gc'","8655xx","8, 11, 15, 20, NA, NA","8;6;5;5;x;x;",FALSE
"7","c:7","c",3,8,8,6,"cga#e'g'c''","8(10)8988","8, 15, 18, 24, 27, 32","8;10;8;9;8;8;",FALSE
"7","c:7","c",3,8,8,6,"cgb_e'g'c''","8(10)8988","8, 15, 18, 24, 27, 32","8;10;8;9;8;8;",FALSE
"7","c:7","c",3,8,8,6,"ca#e'g'","8x898x","8, NA, 18, 24, 27, NA","8;x;8;9;8;x;",FALSE
"7","c:7","c",3,8,8,6,"cb_e'g'","8x898x","8, NA, 18, 24, 27, NA","8;x;8;9;8;x;",FALSE
"M7","c:maj7","c",3,8,8,6,"cbe'g'","8x998x","8, NA, 19, 24, 27, NA","8;x;9;9;8;x;",FALSE
"M7","c:maj7","c",3,8,5,6,"cgc'e'b'","8x5557","8, NA, 15, 20, 24, 31","8;x;5;5;5;7;",FALSE
"M7","c:maj7","c",3,8,8,6,"cgbe'g'c''","8(10)9988","8, 15, 19, 24, 27, 32","8;10;9;9;8;8;",FALSE
"m7","c:m7","c",3,8,8,6,"cga#d#'g'c''","8(10)8888","8, 15, 18, 23, 27, 32","8;10;8;8;8;8;",FALSE
"m7","c:m7","c",3,8,8,6,"cgb_e_'g'c''","8(10)8888","8, 15, 18, 23, 27, 32","8;10;8;8;8;8;",FALSE
"m7","c:m7","c",3,8,8,6,"ca#d#'g'c''","8x8888","8, NA, 18, 23, 27, 32","8;x;8;8;8;8;",FALSE
"m7","c:m7","c",3,8,8,6,"cb_e_'g'c''","8x8888","8, NA, 18, 23, 27, 32","8;x;8;8;8;8;",FALSE
"sus2","c:sus2","c",3,8,5,6,"cdgc'","8555xx","8, 10, 15, 20, NA, NA","8;5;5;5;x;x;",FALSE
"sus4","c:sus4","c",3,8,8,6,"cgc'f'g'c''","8(10)(10)(10)88","8, 15, 20, 25, 27, 32","8;10;10;10;8;8;",FALSE
"aug7","c:aug7","c",3,8,8,6,"ca#e'g#'","8x899x","8, NA, 18, 24, 28, NA","8;x;8;9;9;x;",FALSE
"aug7","c:aug7","c",3,8,8,6,"cb_e'a_'","8x899x","8, NA, 18, 24, 28, NA","8;x;8;9;9;x;",FALSE
"dim7","c:dim7","c",3,8,7,6,"cad#'f#'","8x787x","8, NA, 17, 23, 26, NA","8;x;7;8;7;x;",FALSE
"dim7","c:dim7","c",3,8,7,6,"cae_'g_'","8x787x","8, NA, 17, 23, 26, NA","8;x;7;8;7;x;",FALSE
"7_5","c:7_5","c",3,8,7,6,"ca#e'f#'","8x897x","8, NA, 18, 24, 26, NA","8;x;8;9;7;x;",FALSE
"7_5","c:7_5","c",3,8,7,6,"cb_e'g_'","8x897x","8, NA, 18, 24, 26, NA","8;x;8;9;7;x;",FALSE
"7#5","c:7.5+","c",3,8,8,6,"ca#e'g#'","8x899x","8, NA, 18, 24, 28, NA","8;x;8;9;9;x;",FALSE
"7#5","c:7.5+","c",3,8,8,6,"cb_e'a_'","8x899x","8, NA, 18, 24, 28, NA","8;x;8;9;9;x;",FALSE
"M7_5","c:maj7_5","c",3,8,7,6,"cbe'f#'","8x997x","8, NA, 19, 24, 26, NA","8;x;9;9;7;x;",FALSE
"M7_5","c:maj7_5","c",3,8,7,6,"cbe'g_'","8x997x","8, NA, 19, 24, 26, NA","8;x;9;9;7;x;",FALSE
"M7#5","c:maj7.5+","c",3,8,8,6,"cc'f'a'","8x(10)(10)(10)x","8, NA, 20, 25, 29, NA","8;x;10;10;10;x;",FALSE
"m7_5","c:m7_5","c",3,8,7,6,"ca#d#'f#'","8x887x","8, NA, 18, 23, 26, NA","8;x;8;8;7;x;",FALSE
"m7_5","c:m7_5","c",3,8,7,6,"cb_e_'g_'","8x887x","8, NA, 18, 23, 26, NA","8;x;8;8;7;x;",FALSE
"m7#5","c:m7.5+","c",3,8,8,6,"ca#d#'g#'","8x889x","8, NA, 18, 23, 28, NA","8;x;8;8;9;x;",FALSE
"m7#5","c:m7.5+","c",3,8,8,6,"cb_e_'a_'","8x889x","8, NA, 18, 23, 28, NA","8;x;8;8;9;x;",FALSE
"9","c:9","c",3,8,6,6,"cg#d#'f#'a#'","8x6876","8, NA, 16, 23, 26, 30","8;x;6;8;7;6;",FALSE
"9","c:9","c",3,8,8,6,"cga#e'g'd''","8(10)898(10)","8, 15, 18, 24, 27, 34","8;10;8;9;8;10;",FALSE
"9","c:9","c",3,8,6,6,"ca_e_'g_'b_'","8x6876","8, NA, 16, 23, 26, 30","8;x;6;8;7;6;",FALSE
"9","c:9","c",3,8,8,6,"cgb_e'g'd''","8(10)898(10)","8, 15, 18, 24, 27, 34","8;10;8;9;8;10;",FALSE
"M9","c:maj9","c",3,8,6,6,"cg#d#'g'a#'","8x6886","8, NA, 16, 23, 27, 30","8;x;6;8;8;6;",FALSE
"M9","c:maj9","c",3,8,8,6,"cbe'g'd''","8x998(10)","8, NA, 19, 24, 27, 34","8;x;9;9;8;10;",FALSE
"M9","c:maj9","c",3,8,6,6,"ca_e_'g'b_'","8x6886","8, NA, 16, 23, 27, 30","8;x;6;8;8;6;",FALSE
"m9","c:m9","c",3,8,7,6,"cae'g'b'","8x7987","8, NA, 17, 24, 27, 31","8;x;7;9;8;7;",FALSE
"m9","c:m9","c",3,8,8,6,"cga#d#'g'd''","8(10)888(10)","8, 15, 18, 23, 27, 34","8;10;8;8;8;10;",FALSE
"m9","c:m9","c",3,8,8,6,"cgb_e_'g'd''","8(10)888(10)","8, 15, 18, 23, 27, 34","8;10;8;8;8;10;",FALSE
"add9","c:5.9","c",3,8,8,6,"cgd'e'g'c''","8(10)(12)988","8, 15, 22, 24, 27, 32","8;10;12;9;8;8;",FALSE
"9sus4","c:9sus4","c",3,8,8,6,"cga#f'g'd''","8(10)8(10)8(10)","8, 15, 18, 25, 27, 34","8;10;8;10;8;10;",FALSE
